task,complexity,stageId,playerCount,score
Wolf Goat Cabbage,High,3b9RtvnmJTr4DpFfn,3,100
Whac a Mole,High,AeWdRFckk7HWtC9ua,3,28.571428571428573
Whac a Mole,Medium,FXcx4s3yv7HQXxigH,3,25.806451612903224
Whac a Mole,Low,JrfMPhpJcBHQavrDE,3,18.09045226130653
Whac a Mole,Medium,RenLHCMTkGuAFiyEQ,6,16.129032258064516
Whac a Mole,Low,kFi95wtkw7uzKQsMK,6,69.34673366834171
Whac a Mole,High,633CBzwQJCQLhGfX5,6,69.71428571428571
Whac a Mole,Medium,FXcx4s3yv7HQXxigH,3,31.182795698924732
Whac a Mole,Low,JrfMPhpJcBHQavrDE,3,0
Whac a Mole,High,AeWdRFckk7HWtC9ua,3,61.142857142857146
Whac a Mole,High,633CBzwQJCQLhGfX5,6,0
Whac a Mole,Low,kFi95wtkw7uzKQsMK,6,0
Whac a Mole,Medium,RenLHCMTkGuAFiyEQ,6,0
Whac a Mole,High,633CBzwQJCQLhGfX5,6,6.857142857142857
Whac a Mole,Low,kFi95wtkw7uzKQsMK,6,6.532663316582915
Whac a Mole,Low,kFi95wtkw7uzKQsMK,6,5.025125628140704
Whac a Mole,Medium,FXcx4s3yv7HQXxigH,3,15.053763440860216
Whac a Mole,High,AeWdRFckk7HWtC9ua,3,0
Whac a Mole,Low,JrfMPhpJcBHQavrDE,3,30.65326633165829
Word Construction,Medium,fiH5XPvY2StCMyngr,1,37.5
Word Construction,High,hyQr258bGrw6qRPAL,1,19.11764705882353
Word Construction,Low,QyoYHQ8XcvqEav2Ts,1,7.407407407407407
Allocating Resources,Low,nyzHTh24AaNjiZ7Ak,1,90
Allocating Resources,Medium,Fau9tmLeaLrZQGa7b,1,0
Allocating Resources,High,H9fL4MReqMtvonoEr,1,80
Sudoku,Medium,jjTuQKn4bDmM8AYgc,1,61.25
Sudoku,High,qAaCCHNvGbvcmhEvZ,1,53
Sudoku,Low,PLiDmWKREyTGB95ef,1,72.5
Room Assignment,High,FCxnx4e9cSm2gHxGg,1,47.422680412371136
Room Assignment,Low,uYi6s6opTtKdc82tv,1,97
Room Assignment,Medium,ijA96852jmefeMKoM,1,98
Moral Reasoning,Medium,QLewmRMaE6gy5edKo,1,70
Moral Reasoning,High,zqSJQbAvx8d3QYDG4,1,0
Moral Reasoning,Low,4sDGBSoQ2bxioh5FY,1,0
Whac a Mole,Medium,RenLHCMTkGuAFiyEQ,6,10.75268817204301
Writing Story,Medium,LMzjEBhjDKDbWL9BS,1,77.77777777777777
Wolf Goat Cabbage,Medium,iTYqtpJeDJfX8Rj5n,1,0
Wolf Goat Cabbage,Low,go7qE9nFDmJTRXPA7,1,0
Wolf Goat Cabbage,High,mgi857HgsnNdxxLWm,1,0
Whac a Mole,High,6GgJg9YrBPvkvXgdH,1,0
Whac a Mole,Low,tCJXR7rPQdj6u5jxs,1,0
Whac a Mole,Medium,JFHzBufumvesdrXA4,1,0
Word Construction,Medium,4E338KjTuHjWmTsvs,1,25
Word Construction,Low,i6h2EDnty8iEvSiCe,1,1.8518518518518519
Word Construction,High,GEw6genHADRbneovm,1,4.411764705882353
Allocating Resources,Medium,xNCpC2skAB8sw2DFL,1,0
Allocating Resources,High,AmDHZK9zh3EjwMNon,1,80
Allocating Resources,Low,a7sFqaez53BXWpmec,1,80
Sudoku,High,xrYu5X5RWRipaTqSJ,1,54
Sudoku,Medium,jNea3fiySfpvLxwwz,1,48.75
Sudoku,Low,je2aW2eEcQJDt48xd,1,100
Room Assignment,Medium,JkEXW8XavPaqpRbnL,1,52
Room Assignment,Low,8gZb7aQqbDAx3W6Le,1,89
Room Assignment,High,H9eEvQYNJdTwYk5Ts,1,73.19587628865979
Moral Reasoning,Medium,XqayJSpM99L8zFf7P,1,80
Moral Reasoning,Low,cfeub2p82CTK249gX,1,80
Moral Reasoning,High,j6SbSRhvTTB8fdWoP,1,100
Wolf Goat Cabbage,Medium,HpDYajT3n7JELdZ4T,1,0
Wolf Goat Cabbage,Low,P4pQGioaTNxDWgeiB,1,0
Wolf Goat Cabbage,High,e6M3TQQK5kKNQjzBs,1,0
Whac a Mole,Medium,dZreThKhNFGPe4aLQ,1,0
Whac a Mole,High,a8RWP3Ncr8imXfkGJ,1,0
Whac a Mole,Low,HLQ7mrRTKXifKh6dh,1,0
Writing Story,Medium,NoMN7XnPoFp35zMJT,3,94.44444444444444
Writing Story,Low,N2nhwkePBKtHRSBkt,3,100
Writing Story,High,rWwr2zequNmQt74Qw,3,100
Divergent Association,Medium,f5dfjyMAH8EBeYGar,3,92.26197619983151
Divergent Association,Low,zB4cBBXQ4Z4CbZBuK,3,84.13725960054717
Divergent Association,High,ZnvESg3YJjgq6HLmW,3,89.88555295233894
Guess the Correlation,Low,S9Hfo4S95SoSeqDHh,3,79
Guess the Correlation,Medium,c5RwicevxM2qnPTZM,3,35
Guess the Correlation,High,fB3Hij2Rnt4aCs7qv,3,60
Wolf Goat Cabbage,Medium,um5J8LxEq4z7PnGeT,3,100
Wolf Goat Cabbage,High,TMpyEACWFJjEDitt7,3,100
Wolf Goat Cabbage,Low,n6hmWGBMAjRjbQC9H,3,0
Whac a Mole,High,964sTf9vEJjZuJugS,3,0
Whac a Mole,Low,LC999zRMc8y79fbwJ,3,0
Whac a Mole,Medium,qGJiEAhP6XEtqah3J,3,0
Writing Story,Medium,u3h8uoemNzmdQ6gE4,6,100
Writing Story,High,bkLR7CLXi9sZWgAjd,6,88.88888888888889
Writing Story,Low,h6tmWTX2hHZefNreG,6,100
Divergent Association,Low,79qwomWe3DzAo5sSn,6,0
Divergent Association,Medium,4Q2sqnzzfamRzE2kK,6,93.03576772906699
Divergent Association,High,mh3HELH6QsE66RaJf,6,94.35067355325992
Guess the Correlation,Medium,Pucv3nScTyggiLpQG,6,62
Guess the Correlation,Low,skvWf8inDMPmQKAdT,6,84
Guess the Correlation,High,Mnt5iLGsWm5LSiwJC,6,93
Wolf Goat Cabbage,High,v4SK8euSBh928EpEA,6,100
Wolf Goat Cabbage,Medium,pncaWJxirKSusLp6T,6,100
Wolf Goat Cabbage,Low,MboPyPNjhLjGXoeiE,6,100
Whac a Mole,Medium,MgZHFdofvnzbroJRe,6,13.440860215053764
Whac a Mole,High,BQHWXyBDBWFTYCsmY,6,0
Whac a Mole,Low,N9LsNkFXCSszsur9E,6,22.613065326633166
Whac a Mole,Medium,MgZHFdofvnzbroJRe,6,14.516129032258064
Whac a Mole,High,BQHWXyBDBWFTYCsmY,6,8
Whac a Mole,Low,N9LsNkFXCSszsur9E,6,52.26130653266332
Whac a Mole,Low,N9LsNkFXCSszsur9E,6,0
Whac a Mole,Medium,MgZHFdofvnzbroJRe,6,0
Whac a Mole,High,BQHWXyBDBWFTYCsmY,6,22.285714285714285
Whac a Mole,High,BQHWXyBDBWFTYCsmY,6,40.57142857142857
Whac a Mole,Low,N9LsNkFXCSszsur9E,6,23.115577889447238
Whac a Mole,Medium,MgZHFdofvnzbroJRe,6,15.053763440860216
Whac a Mole,High,BQHWXyBDBWFTYCsmY,6,10.857142857142858
Whac a Mole,High,BQHWXyBDBWFTYCsmY,6,17.142857142857142
Whac a Mole,Low,N9LsNkFXCSszsur9E,6,38.69346733668342
Whac a Mole,Medium,qGJiEAhP6XEtqah3J,3,80.64516129032258
Whac a Mole,Low,LC999zRMc8y79fbwJ,3,41.70854271356784
Whac a Mole,Low,LC999zRMc8y79fbwJ,3,33.165829145728644
Whac a Mole,Medium,qGJiEAhP6XEtqah3J,3,78.49462365591398
Writing Story,Medium,kREJmAaGKffQPkrxj,3,100
Writing Story,Low,SAbPpWrv76MAucfGg,3,100
Writing Story,High,vmuhH2kvcAurhGL68,3,100
Divergent Association,Low,nk4ks4intiCM47E5s,3,91.21256875596062
Divergent Association,High,vWgfc9f2j5nQWEe2G,3,96.18453230977103
Divergent Association,Medium,e32afGAwjfyWscauv,3,94.95009858413997
Guess the Correlation,Low,o5unjoisC68tjNsTQ,3,100
Guess the Correlation,Medium,wRnKk5hTMaGux4r6L,3,60
Guess the Correlation,High,S3agoJm8XAAA8j9k4,3,100
Wolf Goat Cabbage,Medium,RdYm5oYvkMREKsyRc,3,100
Wolf Goat Cabbage,High,PSY6vBWNDKAYsicbi,3,100
Wolf Goat Cabbage,Low,QkoXtdBEsFbMqhE2x,3,100
Whac a Mole,Medium,8LmiAkg4Mcz2GvQGY,3,63.44086021505376
Whac a Mole,Low,Lzu67kgS95R4xgyLE,3,0
Whac a Mole,High,uzAWstyZfiYh7PGFa,3,0
Whac a Mole,High,uzAWstyZfiYh7PGFa,3,14.285714285714286
Whac a Mole,Low,Lzu67kgS95R4xgyLE,3,19.597989949748744
Whac a Mole,Medium,8LmiAkg4Mcz2GvQGY,3,21.50537634408602
Whac a Mole,Medium,8LmiAkg4Mcz2GvQGY,3,32.25806451612903
Whac a Mole,Low,Lzu67kgS95R4xgyLE,3,32.1608040201005
Writing Story,Medium,MPfYsEstTSaGJdPJH,6,100
Writing Story,High,rfXkzqs2AJQocvm4m,6,100
Writing Story,Low,jY63LyRGKxQBp8Fab,6,88.88888888888889
Divergent Association,Medium,jqonjJbuR3QaicHQu,6,97.01540744893416
Divergent Association,Low,sJbuwuBM7YkmqP7fi,6,88.46231499693685
Divergent Association,High,afTQWQhAhukBcPNvh,6,99.08198964045398
Guess the Correlation,Medium,CnjeGH2HrsqAww3yP,6,87
Guess the Correlation,Low,6afCZoJbjbdhsPe6u,6,94
Guess the Correlation,High,e522k6ZiqzEyaWCFk,6,100
Wolf Goat Cabbage,High,SLK8jujDCKmPLqtrs,6,100
Wolf Goat Cabbage,Medium,6hfbRHM6c2wSJLPeq,6,100
Wolf Goat Cabbage,Low,BgYLQc8cXdcP3uEcn,6,100
Whac a Mole,Medium,MLRwTiRuL4u5vYBKs,6,10.75268817204301
Whac a Mole,High,9iAT9TyuXD96w4hzy,6,5.142857142857143
Whac a Mole,Low,2JYQTGJLz2fh2AHyr,6,8.040201005025125
Whac a Mole,Medium,MLRwTiRuL4u5vYBKs,6,0
Whac a Mole,High,9iAT9TyuXD96w4hzy,6,6.285714285714286
Whac a Mole,Low,2JYQTGJLz2fh2AHyr,6,9.547738693467336
Writing Story,Medium,BvgTasnZzjjAq7ENz,6,100
Writing Story,High,TzqHYkJg3Td6gvMyM,6,88.88888888888889
Writing Story,Low,DGrhLi8ueshXSXZr5,6,100
Divergent Association,High,RjuHZve4ww4mPz5F4,6,98.64551022688528
Divergent Association,Low,xmgYHsTMtYhBAdHPS,6,88.29871348511651
Divergent Association,Medium,R4NNXC8p5qpr35ajr,6,99.89614485538324
Guess the Correlation,Low,QvEcqPgbKbbLG9xB3,6,48
Guess the Correlation,Medium,9TEBwvxLu33X6kHzi,6,55
Guess the Correlation,High,diaPAWGXrNeAv6urQ,6,80
Wolf Goat Cabbage,Medium,fbbvu6zKLwYqGroHd,6,100
Wolf Goat Cabbage,Low,jW6pwK9AGnYe7KWuJ,6,100
Wolf Goat Cabbage,High,zSEMkzh8YFKPecdTr,6,100
Whac a Mole,High,JqruFFBuYSqZuMBcf,6,10.285714285714286
Whac a Mole,Low,44qkmLoaXPbJi3TvR,6,15.075376884422111
Whac a Mole,Medium,QiY4vyRn9HYs6D4oD,6,11.827956989247312
Whac a Mole,High,9iAT9TyuXD96w4hzy,6,9.714285714285714
Whac a Mole,Low,2JYQTGJLz2fh2AHyr,6,9.045226130653266
Whac a Mole,High,9iAT9TyuXD96w4hzy,6,17.714285714285715
Whac a Mole,Low,2JYQTGJLz2fh2AHyr,6,13.06532663316583
Whac a Mole,Medium,MLRwTiRuL4u5vYBKs,6,15.591397849462366
Writing Story,High,RrPpo6c84uuudrTxT,1,88.88888888888889
Writing Story,Medium,Qu6zs65KusybaC4C7,1,88.88888888888889
Wolf Goat Cabbage,Medium,L62vrMbYwMGgxnaDQ,1,0
Wolf Goat Cabbage,High,YNQQ73i2XyGxfByks,1,0
Wolf Goat Cabbage,Low,aeWcRYr5fgA7mK4nc,1,0
Whac a Mole,Low,CMxpgDCHySpY747AN,1,0
Whac a Mole,High,xXkH2ZgLYWqLT2jzm,1,0
Whac a Mole,Medium,wp9sBxHKHqxmrRadk,1,0
Writing Story,Low,cfJ5e8JSRbSr65vo3,3,88.88888888888889
Writing Story,Medium,PZeCRDMtByP8WEmpe,3,100
Writing Story,High,siawfDcDzmkgPejA7,3,100
Divergent Association,Low,SAiHNbpM2bT8trDoX,3,90.14977577211425
Divergent Association,Medium,zCEZCBQAbjPcsGxRC,3,88.65097910303466
Divergent Association,High,CLNAhjxznCTzhc6gn,3,94.785643195586
Guess the Correlation,Medium,Wm6MbcPu3NyW2DisP,3,32
Guess the Correlation,High,yn4bEfLXJvrHka9rP,3,81
Guess the Correlation,Low,x3zvEosyJpS5AvqZh,3,96
Wolf Goat Cabbage,Medium,YvAonRso7Azkknyb5,3,100
Wolf Goat Cabbage,Low,R746oxCRRmaGxmdE8,3,100
Wolf Goat Cabbage,High,zPkAYNgCbJ2SA2vDs,3,100
Whac a Mole,Medium,xESnPka9zyCib4D9W,3,11.827956989247312
Whac a Mole,High,MuFTNd9FKnYpJ3ZGP,3,10.285714285714286
Whac a Mole,Low,uennu7FmyHSgew4KE,3,30.150753768844222
Whac a Mole,Medium,xESnPka9zyCib4D9W,3,0
Whac a Mole,High,MuFTNd9FKnYpJ3ZGP,3,12.571428571428571
Whac a Mole,Low,uennu7FmyHSgew4KE,3,27.63819095477387
Whac a Mole,Medium,QiY4vyRn9HYs6D4oD,6,0
Whac a Mole,High,JqruFFBuYSqZuMBcf,6,0
Whac a Mole,Low,44qkmLoaXPbJi3TvR,6,57.78894472361809
Whac a Mole,High,9iAT9TyuXD96w4hzy,6,9.142857142857142
Whac a Mole,Low,2JYQTGJLz2fh2AHyr,6,12.56281407035176
Writing Story,High,ovTeD9XMiusxG7b3C,1,88.88888888888889
Writing Story,Medium,NhN4gYpqpCewpuu8E,1,88.88888888888889
Writing Story,Low,4X9tJAW3MMoXekH67,1,44.44444444444444
Divergent Association,Low,tvgGkDeAk3fNM9W9k,1,67.48736538048804
Divergent Association,Medium,rHviEA5jrkhKFfCsF,1,0
Divergent Association,High,ngSnxusEqtPLJSSBK,1,0
Guess the Correlation,Medium,Nibktm9awqFmoD6wD,1,57
Guess the Correlation,High,rLPv5mcZYdRm8Cmwe,1,52
Guess the Correlation,Low,jFgHbyjGGjDKd4T8y,1,34
Wolf Goat Cabbage,Medium,sRxGCdxMBSe2Jp7hK,1,0
Wolf Goat Cabbage,Low,oh2GPSHJS9avSHEjp,1,0
Wolf Goat Cabbage,High,tHqYGD7fjKNiWJEoT,1,100
Whac a Mole,Medium,GuGSeFAJCsDBn5PEe,1,95.6989247311828
Whac a Mole,High,ru3FkcFfz8rroqpHS,1,88
Whac a Mole,Low,YQHHm8aTanGjYh7ne,1,41.20603015075377
Whac a Mole,High,9iAT9TyuXD96w4hzy,6,4.571428571428571
Writing Story,Medium,ju4q4ESa6kAkQRHfR,1,100
Writing Story,Low,r7z35GpRmXdztTdFn,1,100
Writing Story,High,A5Lj82xwggAba883o,1,100
Guess the Correlation,High,h53iYKJZybqs79yQ4,1,69
Guess the Correlation,Low,8N3amouZAKcSBZa5J,1,60
Guess the Correlation,Medium,eLtkyuc9HsxfwhD5J,1,22
Wolf Goat Cabbage,High,YdMFjPy3MT78iLrnH,1,100
Wolf Goat Cabbage,Low,J2atJwRdCA48W4GPF,1,0
Wolf Goat Cabbage,Medium,iMhrbEjR9STLDu44E,1,100
Whac a Mole,High,PCC2AiAcHMqZfcuoB,1,57.142857142857146
Whac a Mole,Low,RbckqqfNNqmMQckzg,1,0
Whac a Mole,Medium,pw6vKqr7KQ2Wbr2QM,1,1.075268817204301
Whac a Mole,Medium,QiY4vyRn9HYs6D4oD,6,20.43010752688172
Whac a Mole,Low,44qkmLoaXPbJi3TvR,6,26.633165829145728
Whac a Mole,High,JqruFFBuYSqZuMBcf,6,17.714285714285715
Whac a Mole,Low,44qkmLoaXPbJi3TvR,6,0
Whac a Mole,Medium,QiY4vyRn9HYs6D4oD,6,18.817204301075268
Whac a Mole,High,JqruFFBuYSqZuMBcf,6,25.714285714285715
Whac a Mole,Medium,QiY4vyRn9HYs6D4oD,6,15.053763440860216
Whac a Mole,High,JqruFFBuYSqZuMBcf,6,10.857142857142858
Whac a Mole,Low,44qkmLoaXPbJi3TvR,6,22.110552763819097
Whac a Mole,Low,uennu7FmyHSgew4KE,3,45.7286432160804
Whac a Mole,Low,44qkmLoaXPbJi3TvR,6,23.115577889447238
Divergent Association,Medium,QWLaypZeJJsveTMWg,6,91.9739876807864
Divergent Association,High,ZkaQxn6uzew43ZAyQ,6,91.63847789413552
Divergent Association,Low,Fmu2L8HSPjv2Zz7ec,6,93.54766999063283
Sudoku,Medium,rFjv3A3zHJxAgonpZ,6,77.5
Sudoku,High,XbtsBRB5LjMZzkAJi,6,40
Sudoku,Low,bzNpXGPd6fjqQxh7g,6,100
Guess the Correlation,High,MRjo6RmAyeWqsKy8Y,6,60
Guess the Correlation,Medium,4qbdJL76JQRhcoA8G,6,31
Guess the Correlation,Low,tCKsus3NrAxho24JK,6,85
Allocating Resources,Low,8mZKmjHR5QR4KpGtq,6,100
Allocating Resources,High,wprokNvnjfixcCXS2,6,80
Allocating Resources,Medium,EuuHpePoZep3L8RRG,6,0
Word Construction,High,Ktj2Wx4Kj2HNEJ3yi,6,50
Word Construction,Medium,9j2RC9oL4JxEuNosa,6,83.92857142857143
Word Construction,Low,ucZ2qwTtZZguEKE6n,6,66.66666666666667
Divergent Association,High,v8EnrbmFcGGYTSnK5,1,87.42916630661848
Divergent Association,Medium,7Trhh8GpSatrCorY9,1,90.50904960858536
Divergent Association,Low,grfkFdAZMquy58wMc,1,87.44446186523618
Sudoku,Low,j3dfgfyb5uRCafXed,1,100
Sudoku,High,k3wkAmn4v4otjB3X4,1,39
Sudoku,Medium,jc2ogBohyDKphT5H6,1,75
Guess the Correlation,Medium,KmzaSeRnaRu2zAqpf,1,28
Guess the Correlation,High,3ZMTrARtuh9vuixaz,1,81
Guess the Correlation,Low,J9QYKKgHXsr43qQiA,1,100
Allocating Resources,High,PvQYKbsMFJCZZuRh2,1,80
Allocating Resources,Medium,eH9AZrqgKrJkSsGu9,1,100
Allocating Resources,Low,vogiGCFvyrX6KBDf9,1,100
Word Construction,High,GXvXX2gh6rqqJ5bCt,1,35.294117647058826
Word Construction,Medium,zyuSozjmYFvQjgY9J,1,50
Word Construction,Low,pY5b8PgFH3uCb7Pno,1,40.74074074074074
Divergent Association,High,Sney2Cj8nvq9dgRtx,3,94.14220886943193
Divergent Association,Medium,aop5b6jzuWKoLFvJN,3,93.19153052983567
Divergent Association,Low,6EyWcS3rwojdGv3S5,3,92.44768922671398
Sudoku,High,acbfnuqWwfRNj4qNe,3,100
Sudoku,Medium,qAZbjZ9xNDMYXtt24,3,100
Sudoku,Low,gqKeCxTaT9QFuN5Wz,3,100
Guess the Correlation,High,WdyRXW9QATkNgavxA,3,91
Guess the Correlation,Low,8fxJxtajYRa6b4Qz8,3,93
Allocating Resources,High,iQo5vzkiAFu3WFnc8,3,80
Allocating Resources,Medium,2yPmiyt7WWgn4vdRg,3,80
Allocating Resources,Low,FMGGuKEMXxhNasBty,3,100
Word Construction,High,rsN7qtgJSi56xWM7R,3,57.35294117647059
Word Construction,Medium,ABvqg2qDNKsv25MY4,3,67.85714285714286
Word Construction,Low,mW5ohxFZSqgewyj2L,3,53.7037037037037
Divergent Association,High,Skwtk37g4LCi5EJdf,1,82.21730729769898
Divergent Association,Low,Tu9SakfrsSgJWs7QH,1,96.30731512128402
Divergent Association,Medium,gcgXzyW97E8fzYGME,1,90.31279598266374
Sudoku,Low,pSBB9dhqr899mjfLa,1,100
Sudoku,High,bH8Jhdax6QYLXMDm5,1,44
Sudoku,Medium,QdMa4EAAs3BudMvXb,1,78.75
Guess the Correlation,Medium,zewtTTQCyCmyr3SBP,1,34
Guess the Correlation,Low,FEJsPqDZk2GeWBCiE,1,85
Guess the Correlation,High,oM3eMD7DoK35WSToP,1,87
Allocating Resources,Low,TX2c5kxkgEP6S6suK,1,0
Allocating Resources,High,6SkS8XqWGzFnpZZsq,1,50
Allocating Resources,Medium,Fv8L5XaMct2CYLNDc,1,0
Word Construction,High,DsJRYKXoJHyzcz5d7,1,11.764705882352942
Word Construction,Medium,avvJznW4i7RqagKkj,1,26.785714285714285
Word Construction,Low,SMmCMSXc3Z8BHBScw,1,3.7037037037037037
Writing Story,Low,yoBiSKqmdnmbXWtdN,3,88.88888888888889
Writing Story,High,BXxgA6wvX5qJKEioo,3,100
Writing Story,Medium,wM4dtWCwWKm5SwGF8,3,100
Room Assignment,High,2TTLYhGmQ3rW9k5HF,3,0
Room Assignment,Medium,vQ4msCLWuR5hwhWFj,3,0
Room Assignment,Low,9HbxTaJkc3JwMerAg,3,0
Wolf Goat Cabbage,Medium,uaTSzn4DWJg4S98qS,3,0
Wolf Goat Cabbage,Low,weJp3k9fsPrGnKiKc,3,0
Wolf Goat Cabbage,High,NL47damxvPzkfWHhC,3,0
Whac a Mole,Medium,qtmWQMyjQiiQ2y5sB,3,0
Whac a Mole,High,oErckLnhe9hXecsxQ,3,0
Whac a Mole,Low,qnm8jKYTTsBcmKEtR,3,0
Writing Story,High,CKQfuJToRREtmTdrE,1,88.88888888888889
Writing Story,Medium,9gh3iGTx2fv3rp6cX,1,100
Writing Story,Low,Npsoj44b2SdGMR6zL,1,88.88888888888889
Moral Reasoning,Medium,3jQzC5WNSWdb6g3dP,1,80
Moral Reasoning,High,uBN6NYErXPaoCq4SW,1,80
Moral Reasoning,Low,ioaRZAXxT7WrbzhvZ,1,80
Room Assignment,Low,yD9XEAYTQgw2oykR9,1,85
Room Assignment,High,7q7ac92aHaXuQjmoF,1,53.608247422680414
Room Assignment,Medium,Joqb4otZYRi9b3Kys,1,89
Wolf Goat Cabbage,Low,cELr9bFiRDSkHbEAt,1,100
Wolf Goat Cabbage,High,kJXXJFtWjSmP9J8Zk,1,100
Wolf Goat Cabbage,Medium,cW6AFtwpMNikPFys6,1,100
Whac a Mole,High,d7pfF7oJD8BvufM3x,1,20
Whac a Mole,Medium,xa87muRcrWPQxX6re,1,32.795698924731184
Whac a Mole,Low,53Z3fFYoyR9FNdXSM,1,38.19095477386934
Writing Story,High,XTvucZRdCBHsGHMnr,1,94.44444444444444
Writing Story,Medium,yKRZX7aAAdrbFwHTL,1,100
Writing Story,Low,4x8fyP7JupL7pCYq2,1,100
Moral Reasoning,High,GgAuBf7pmAYu9eYco,1,80
Moral Reasoning,Medium,gN2nr4rutaZf2kbJE,1,100
Moral Reasoning,Low,T5pHs3eNoYpYTvh7P,1,100
Room Assignment,Low,djQakmbiFBk5TANzq,1,100
Room Assignment,High,HqaunTiZgoKK5j3uE,1,80.41237113402062
Room Assignment,Medium,A6wqYp5vfkYxmXnoX,1,98
Wolf Goat Cabbage,Medium,dLZ2dyPeFFXNnuJ9K,1,100
Wolf Goat Cabbage,High,ZJkw4QCh9GBLuCRR3,1,60
Wolf Goat Cabbage,Low,n9yrZGnEoCpuCCBRX,1,100
Whac a Mole,Low,yySkLcTnZP6NFZ7WY,1,44.72361809045226
Whac a Mole,High,Dwk7w7KpZxRPa8RCt,1,23.428571428571427
Whac a Mole,Medium,EgJ6dH4NbCLNmdSz5,1,45.69892473118279
Guess the Correlation,High,rkGzTscqSXzit4SHr,1,54
Guess the Correlation,Medium,XwMGKtq8DD8GiWijG,1,81
Guess the Correlation,Low,Hucece3ruLXH6ELnH,1,92
Whac a Mole,Medium,QvNJSMYNYTX35u33S,1,84.94623655913979
Whac a Mole,High,NiCkHpEXdFLC7G6gD,1,86.85714285714286
Whac a Mole,Low,QZKRL6CAN3xPELt3Q,1,89.94974874371859
Word Construction,Medium,uipCM6x9vCgGHAPEy,1,10.714285714285714
Word Construction,High,e5BSAohrqv3352Tnf,1,4.411764705882353
Word Construction,Low,BM4pc8CjaMHCJaTCA,1,24.074074074074073
Wolf Goat Cabbage,High,5Zoh7oRJJyDGQqzne,1,100
Wolf Goat Cabbage,Medium,XYmFYcNg59dX969Kw,1,100
Wolf Goat Cabbage,Low,A8icxJjZgEe9CiNC5,1,0
Allocating Resources,Low,pqBdJDhcoe8SrmYWk,1,0
Allocating Resources,Medium,WDtKXLFJbZtB6pXce,1,0
Allocating Resources,High,FFgqj7i8DY4L3yEZd,1,80
Guess the Correlation,Medium,YcbFvaRrccv8tWSaR,6,86
Guess the Correlation,High,TJTJtNgWZBmMgMWjF,6,74
Guess the Correlation,Low,GK88qqAfkXXku7h9Y,6,92
Whac a Mole,Medium,6jfGe5sFEprityPxg,6,0
Whac a Mole,High,bzuLtMzSwcpg5yPFn,6,26.285714285714285
Whac a Mole,Low,8boajG7kedBWxGNAQ,6,78.89447236180905
Word Construction,Medium,oEnE4YYDDxrXTG5iN,6,71.42857142857143
Word Construction,High,pDcrZyBr4bz2RAPt9,6,85.29411764705883
Word Construction,Low,Q8zxHhRgMdxsJgYMy,6,75.92592592592592
Wolf Goat Cabbage,Medium,Yg9Fzj4dc54DPQqgZ,6,100
Wolf Goat Cabbage,High,PmJDWX2SyhT3x6ZKS,6,100
Wolf Goat Cabbage,Low,ECa26dyYwXS4zLB6Z,6,100
Allocating Resources,Medium,qQ5c6CcQyW3mF3z9q,6,0
Allocating Resources,High,JEwxXg8KKSiXS5bSP,6,90
Allocating Resources,Low,mhbdW8TQtDv2ds9Yq,6,90
Sudoku,High,rHtsXBCmsyTY3gijr,1,50
Sudoku,Low,LGvpuxNhwp3cqbd8n,1,50
Sudoku,Medium,DGvxEeuC46gz6k7gW,1,50
Allocating Resources,Medium,AoLc9mpethrTEbexA,1,0
Allocating Resources,Low,rNnYmJxLxNJ4CmhQs,1,0
Allocating Resources,High,PYdvd5thdbPT629tb,1,0
Word Construction,Medium,azC9s8ix6DwReynMS,1,0
Word Construction,Low,xQSpGjNHrSwdSNTBd,1,0
Word Construction,High,7eifACZegMjwvGhLa,1,0
Writing Story,Medium,aYKS3uJaa9afrB5hE,3,100
Writing Story,High,S2Mjp2GnZJF3dRqwp,3,88.88888888888889
Writing Story,Low,gGpch83X48NLsTbC8,3,88.88888888888889
Moral Reasoning,Low,Ec2hPh69jggzKaf7T,3,75
Moral Reasoning,High,dY3yGBYyoyyp6Sk9u,3,75
Moral Reasoning,Medium,gd5bLE5bQe3f8CLxy,3,100
Room Assignment,High,86Sr6P67ZFCMdrZCY,3,91.75257731958763
Room Assignment,Low,YTt5RuPAu3Shna6Kr,3,96
Room Assignment,Medium,Mn93ShWGaf9DgpN79,3,98
Wolf Goat Cabbage,High,DdMFyjwZDxdZJre5T,3,100
Wolf Goat Cabbage,Medium,XKR6HAgiKchKiNtiu,3,100
Wolf Goat Cabbage,Low,gcXmhiobC9pFSpkmi,3,100
Whac a Mole,Medium,NwNzJ4Lqgc5Cj4D6a,3,0
Whac a Mole,High,PGwY9vK9t68EQnFsG,3,0
Whac a Mole,Low,SyQxzBmPzotZtJxZC,3,0
Whac a Mole,High,PGwY9vK9t68EQnFsG,3,92
Whac a Mole,Medium,NwNzJ4Lqgc5Cj4D6a,3,48.924731182795696
Whac a Mole,Low,SyQxzBmPzotZtJxZC,3,89.44723618090453
Writing Story,Low,dDLBWnE8EGZnspux5,6,88.88888888888889
Writing Story,High,vdorH9XqDNRFMt5FM,6,88.88888888888889
Writing Story,Medium,Y7zBC2qtXh3LNkwPK,6,100
Moral Reasoning,High,SBc5BigXrzCz7jFBy,6,90
Moral Reasoning,Medium,viGSPhMwyMLoR6D4s,6,50
Moral Reasoning,Low,jLCdmBG9fSwnxJ62T,6,80
Room Assignment,Medium,Jd9YKFCqHhD8FNx9R,6,73
